community_name,plate,site,age,building_density,building_type,house_count,building_count,green_rate,avr_price,develop_company,lat,lng,address,community_id,growth
绍兴路21号,淮海中路,淮海中路,Null,0,Null,1,2,0,Null,暂无信息,31.2152,121.47,{绍兴路21号},5011102207789,Null
太原路231号,建国西路,建国西路,86,0,Null,3,2,0,66545,暂无信息,31.2104,121.462,{太原路231号},5011000009955,0.282285645429
君逸公馆,山阳,山阳,Null,2,板楼,636,26,40,10287,暂无信息,30.7516,121.337,{龙翔路1235弄},5011000000740,0.182689956518
绿梅一村,莘庄,莘庄,26,1.5,Null,942,53,40,41455,暂无信息,31.118,121.376,{绿梅一村},5011000010810,0.309693816859
武夷路418弄,中山公园,中山公园,22,0,Null,34,3,0,44748,暂无信息,31.2189,121.428,{武夷路418弄7-9号},5011000002180,Null
九仰周庄（公寓）,上海周边,上海周边,Null,0,Null,0,1,0,Null,暂无信息,31.1246,120.854,{周庄镇全福路},5011000019688,Null
上南二村,世博,世博,36,2,Null,1635,78,20,57367,上南开发集团,31.1823,121.502,"{上南二村,上南二村}",5011000014560,0.344580394786
汤泉国际,北新泾,北新泾,4,0,Null,51,8,0,24721,暂无信息,31.2328,121.356,{通协路558号},5011102208117,0.14037338808
通波路325弄,松江新城,松江新城,Null,0,Null,2,3,0,Null,暂无信息,31.0421,121.245,{通波路325弄},5011000012301,Null
愚园路1305号,中山公园,中山公园,Null,0,Null,1,2,0,Null,暂无信息,31.2251,121.431,{愚园路1305号},5011000010170,Null
安远路380号,长寿路,长寿路,23,0,Null,1,2,0,Null,暂无信息,31.2449,121.447,{安远路380号},5011000006224,Null
金沙新村,武宁,武宁,31,2.9,Null,20,11,33,39562,弘象置业,31.2372,121.421,{宁夏路537弄},5011000013439,0.410890314505
曲阳路920弄,曲阳,曲阳,15,2,Null,226,17,35,65432,八一制片厂,31.2962,121.499,{曲阳路920弄},5011000007867,0.282264401208
浦三路693号,世博,世博,27,0,Null,35,2,0,30283,暂无信息,31.1926,121.524,"{浦三路693号,浦三路771号}",509821540319504,0.282283124226
虹古路373号,仙霞,仙霞,29,0,Null,24,2,0,Null,暂无信息,31.2101,121.397,{虹古路373号},5011102205773,Null
虹桥万科中心（别墅）,华漕,闵行华漕,Null,0,Null,0,1,0,45350,暂无信息,0,0,{申长路988弄},5011000019242,0.47145631068
中华新路818号,不夜城,不夜城,Null,0,Null,1,2,0,Null,暂无信息,31.2601,121.464,{中华新路818号},5011000006716,Null
复兴中路1248弄,衡山路,衡山路,31,2.4,Null,27,22,36,98335,上实房地产开发有限公司,31.2192,121.465,{复兴中路1248弄},5011000011450,0.282275065655
运光路49号,曲阳,曲阳,32,10,Null,24,2,10,37989,上海公惠置业有限公司,31.2967,121.5,{运光路49号},509821540058104,0.282272308222
赵华路601弄,赵巷,赵巷,Null,0,Null,11,2,0,Null,暂无信息,31.157,121.2,{赵华路601弄},5011102207328,Null
闻喜路806弄,彭浦,彭浦,Null,0,Null,300,9,0,37951,暂无信息,31.3146,121.457,{闻喜路806弄},5011000001521,0.282253804709
宣化路67号,中山公园,中山公园,Null,0,Null,2,2,0,73864,暂无信息,31.2237,121.435,{宣化路67号},5011000014626,0.28228690388
五月花都荟豪庭（公寓）,不夜城,不夜城,5,2,Null,628,9,38,74577,上海沪欣房地产发展有限公司,31.2626,121.465,{普善路177弄},5011000012622,0.282280838791
长宁支路328弄,中山公园,中山公园,Null,0,Null,2,3,0,Null,暂无信息,31.2293,121.429,{长宁支路328弄},5011000007239,Null
法华镇路880弄,新华路,新华路,Null,0,Null,1,3,0,Null,暂无信息,31.2134,121.426,{法华镇路880弄},5011000006797,Null
南亭公寓,南桥,南桥,16,0,Null,268,26,0,18165,尚未公开,30.9134,121.466,{南亭新村},5011000000622,0.02766614493
陈湾小区,西渡,西渡,10,1.8,Null,625,55,45,17081,上海奉浦房地产开发有限公司,30.967,121.455,{吴塘路459弄},5011000012693,0.245892054275
花木鑫丰苑,花木,花木,13,1.7,Null,389,35,35,75916,上海鑫丰房地产开发有限公司,31.2129,121.56,{樱花路469弄},5011000010833,0.479745863892
海桐小区,花木,花木,17,2.2,Null,516,44,49,78938,上海建工集团,31.2112,121.559,{海桐路68弄},5011000014824,0.395736195277
浦银一村,朱泾,朱泾,Null,0,Null,72,7,0,9342,暂无信息,30.8987,121.215,{浦银一村},5011000018860,0.282194339956
陆家角馨苑,白鹤,白鹤,Null,0,Null,430,125,0,Null,暂无信息,31.2471,121.186,{乐爱路38弄},5011000001071,Null
福利路7号,堡镇,堡镇,Null,0,Null,0,1,0,Null,暂无信息,31.5381,121.62,{福利路7号},509821540057792,Null
陕西北路362号,南京西路,南京西路,21,0,Null,2,2,0,Null,暂无信息,31.2355,121.46,{陕西北路362号},5011000010328,Null
翔殷路773号,黄兴公园,黄兴公园,33,0,Null,30,2,0,45135,上海卫百辛集团有限公司,31.3098,121.536,{翔殷路773号},5011000008254,0.282289500361
虹景公寓,凉城,凉城,29,4.3,Null,213,17,25,54130,上海景南置业有限公司,31.2937,121.483,{水电路1130弄},5011000012150,0.349378264625
碧海云居,山阳,山阳,9,1.86,板楼,1561,198,39,8639,上海房业联合开发有限公司,30.7638,121.36,{海丰路128弄},5011000010798,0.263517880224
南门路318弄,崇明新城,崇明新城,15,0,Null,144,7,0,Null,暂无信息,31.6258,121.397,{南门路318弄},5011102210284,Null
万安路356号,江湾镇,江湾镇,Null,0,板楼,18,1,0,35802,Null,31.3077,121.49,{万安路356号},5010365452168689,0.2822822625
新寺镇中街1幢,柘林,柘林,Null,0,Null,1,1,0,Null,暂无信息,30.8703,121.467,{新寺镇中街1幢},5011000019815,Null
德华路898弄,南翔,南翔,Null,0,Null,1,2,0,Null,暂无信息,31.2961,121.307,{德华路898弄},5011102209222,Null
东大街15号,崇明其它,崇明其它,Null,0,Null,0,1,0,Null,暂无信息,31.5874,121.531,{东大街15号},5011000018570,Null
盛源家豪城,大宁,大宁,8,2.5,,1127,21,35,72787,上海盛源房地产(集团)有限公司,31.271,121.464,{柳营路669弄},5011000015265,0.402468030826
生产街2号,南翔,南翔,18,0,Null,12,2,0,Null,暂无信息,31.2928,121.319,{生产街2号},509977363956270,Null
宁定大楼,中山公园,中山公园,24,1.5,Null,152,2,32,43784,新长宁集团,31.222,121.417,{中山西路360号},5011000014798,0.30894429481
康平路67号,衡山路,衡山路,27,0,Null,18,2,0,57316,暂无信息,31.2103,121.45,{康平路67号},509821540319351,0.136325237979
颐园别墅,金虹桥,金虹桥,Null,0,Null,4,4,0,Null,Null,31.1971,121.396,{虹许路789号},5010341558529044,Null
干将东路19号,苏州大学,苏州大学,Null,0,Null,70,1,0,Null,暂无信息,31.3173,120.654,{干将东路19号},239821887922461,Null
文化佳园,黄兴公园,黄兴公园,14,1.43,Null,1112,117,51,72601,上海新演房地产开发有限公司,31.295,121.533,{国权东路99弄},5011000016934,0.373942212396
东都小区,川沙,川沙,33,2.3,Null,218,12,50,31220,暂无信息,31.1979,121.71,{城南路341弄},5011000011179,0.482211933711
泉口路128弄,北新泾,北新泾,20,0,Null,90,9,0,Null,新长宁集团,31.2192,121.375,{泉口路128弄},5011102207835,Null
仪表北村,崇明新城,崇明其它,Null,0,Null,0,1,0,Null,暂无信息,31.6793,121.552,{长江农场仪表北村},5011000019399,Null
洛川中路970号,大宁,大宁,Null,0,板楼,12,1,0,Null,Null,31.2712,121.457,{洛川中路970号},5011839820017245,Null
陕西南路590号,建国西路,建国西路,Null,0,Null,4,2,0,78782,暂无信息,31.213,121.468,{陕西南路590号},5011000009684,0.282287433485
和泰玫瑰园,北外滩,北外滩,16,3.2,Null,397,15,40,47386,上海和泰房地产发展有限公司,31.2574,121.507,{东长治路665弄},5011000017514,0.358216010526
塘湾新村,城南,城南,Null,0,Null,5,1,0,Null,Null,31.2621,120.635,{太湖东路、东吴南路交叉口},2310975394411415,Null
棕榈滩高尔夫别墅,海湾,海湾,8,0.25,板楼,7,7,45,17168,暂无信息,30.8262,121.534,"{海马路3499弄,"" 海马路4199弄""}",5011000016748,0.273648717826
渭西花园,渭塘,渭塘,Null,2.35,Null,6,3,41,4436,暂无信息,31.4646,120.635,{渭西商业街南},239821887922606,0.0814479638009
长陇苑,华东理工,华东理工,21,1.8,Null,397,23,35,47462,暂无信息,31.1424,121.436,{上中西路120弄},5011000016223,0.161180193875
华祺苑,西藏北路,西藏北路,14,5.4,Null,556,15,30,67110,上海华祺房地产开发有限公司,31.2497,121.475,{晋元路228弄},5011000018132,0.372444709094
岭南雅苑,张庙,张庙,15,1.6,Null,845,68,45,47860,上海建法房地产有限公司,31.3311,121.463,{岭南路1288弄},5011000012830,0.386411349322
临汾路1060弄,彭浦,彭浦,27,2.2,Null,283,20,38,Null,上海彭浦开发商公司,31.3172,121.452,{临汾路1060弄},5011000005865,Null
永康路137号,建国西路,建国西路,Null,0,Null,1,2,0,Null,暂无信息,31.2165,121.463,{永康路137号},509821540058108,Null
灵济街44弄,董家渡,董家渡,25,0,Null,2,5,0,Null,暂无信息,31.227,121.502,{灵济街44弄},5011000003734,Null
银泰大厦,江湾镇,江湾镇,Null,0,Null,18,2,0,Null,暂无信息,31.3137,121.486,{场中路263号},5011000010020,Null
新洲豪园,川沙,川沙,18,1.7,Null,118,5,38,32781,新洲豪园,31.2058,121.691,{华夏东路1801弄1-5号},5011000014793,0.324496288441
金甸大楼,不夜城,不夜城,19,0,板楼,115,2,0,33536,上海市机电工业房地产公司,31.2654,121.463,{中山北路864号},5011000013359,0.105631148872
北京西路1592弄,静安寺,静安寺,21,0,Null,4,6,0,Null,暂无信息,31.2331,121.452,{北京西路1592弄},5011000010405,Null
瞿四小区,世博滨江,世博滨江,38,1.8,Null,753,30,30,64155,正瞿发展集团,31.2073,121.493,"{中山南一路247弄,瞿溪路564号,制造局路749弄,瞿溪路556号}",5011000015096,0.323963774237
中王小区,周家嘴路,周家嘴路,18,2.4,Null,408,7,35,50340,上海港务局,31.2766,121.537,{眉州路938弄},5011000003686,0.406194771629
soho复兴广场,新天地,新天地,2,0,Null,213,7,0,Null,暂无信息,31.2263,121.481,{复兴中路马当路},5011000004995,Null
浦东大道2904号,金桥,金桥,27,0,Null,18,2,0,Null,暂无信息,31.28,121.583,{浦东大道2904号},5011063213211,Null
顺昌路612弄,新天地,新天地,Null,2.1,Null,5,35,10,Null,自主开发,31.2169,121.485,{顺昌路612弄},5011000010113,Null
海通新村,周浦,周浦,22,2.4,Null,320,28,33,29565,暂无信息,31.1302,121.574,{海通新村},5011000010410,0.266694006956
广洋新景苑（别墅）,花木,花木,11,1.16,Null,16,10,35,Null,广洋房地产开发有限公司,31.2299,121.575,"{柳杉路99弄,花四路99弄}",5011000003091,Null
平江怡景花园,平江新城,平江新城,Null,2.29,Null,915,29,40,26212,暂无信息,31.3422,120.626,{江乾路116号},239821887922827,0.275174530492
四川中路627号,南京东路,南京东路,Null,0,Null,2,3,0,Null,暂无信息,31.2481,121.493,{四川中路627号},5011000008797,Null
汇川路570号,中山公园,中山公园,19,0,Null,1,2,0,Null,暂无信息,31.226,121.422,{汇川路570号},5011000007366,Null
安图路29号,黄兴公园,黄兴公园,17,1.6,Null,4,4,45,41768,四平路房地长开放有限公司,31.2971,121.548,{安图路29号},5011000003961,0.282272430839
君临六六公寓,老闵行,老闵行,10,0,Null,62,5,0,29690,暂无信息,31.0122,121.41,{碧江路299弄},5011000019857,0.475017210769
学院路1号,豫园,豫园,16,0,Null,2,2,0,70118,暂无信息,31.2294,121.504,{学院路1号},5011000002385,0.282272929084
北宝兴路158号,闸北公园,闸北公园,11,0,Null,42,3,0,41340,暂无信息,31.2788,121.472,{北宝兴路158号},5011000020369,0.282294548878
建爱大厦,北外滩,北外滩,18,6.2,Null,96,2,30,47283,上海建爱房产开发经营公司,31.2594,121.515,{长阳路8号},5011000010835,-0.0118060700133
明城海湾新苑,海湾,海湾,5,1.3,Null,706,58,70,8873,上海联波房地产开发有限公司,30.8678,121.565,{明城路1198弄},5011000003573,0.0963905264247
秀州阁,朱泾,朱泾,11,0,Null,98,12,0,Null,暂无信息,30.9084,121.17,{秀州街358弄},509977363955973,Null
好莱坞公寓,车墩,车墩,26,0,Null,15,15,0,16455,上海好莱坞房地产总公司,31.0222,121.321,{北松公路4671弄1支弄},5011000009851,0.37935056166
延安西路1369弄,中山公园,中山公园,21,0,Null,1,2,0,Null,暂无信息,31.2163,121.431,{延安西路1369弄},5011000005089,Null
美国雅博兰亭美墅,美国,美国,Null,0,Null,0,1,0,Null,暂无信息,31.995,121.654,{168sourwoodLnTemple30179},5011102205925,Null
新悦公寓,龙柏,龙柏,15,1.4,Null,66,7,40,44509,辛森开发,31.1868,121.375,{红松路319弄},5011000010827,0.226981588322
控江路1460号,控江路,控江路,Null,0,Null,38,2,0,Null,卫百辛,31.2821,121.529,{控江路1460号},5011102208858,Null
普光路130弄,香花桥,香花桥,Null,0,Null,18,4,0,Null,暂无信息,31.1911,121.14,{普光路130弄},509977363956329,Null
人民路2162号,斜塘,齐门,Null,0,平房,8,1,0,Null,Null,31.3323,120.624,{人民路2162号},2311651934073437,Null
荣成小区,陆家嘴,陆家嘴,32,1.2,Null,758,28,30,84591,暂无信息,31.2484,121.525,{浦东大道501弄},5011000012444,0.297170170252
华二小区,凉城,凉城,26,2.3,Null,552,43,35,45657,暂无信息,31.3043,121.476,{车站北路624弄},5011000014177,0.185905548685
金球怡云花园,华漕,华漕,6,0.7,Null,121,118,35,53706,上海金球房地产开发经营有限公司,31.2135,121.292,{运乐路288弄},5011000013240,0.282265218117
泰康路21号,打浦桥,打浦桥,28,1.6,Null,40,2,1,157435,暂无信息,31.214,121.477,{泰康路21号},5011000007692,0.282272682332
兴国路374弄,镇宁路,镇宁路,Null,0,Null,3,3,0,Null,暂无信息,31.2114,121.444,{兴国路374弄},5011000005184,Null
新桥路36弄,人民广场,人民广场,Null,4,Null,2,3,44,Null,暂无信息,31.245,121.473,{新桥路36弄},5011000006221,Null
海珀佘山（别墅）,佘山,佘山,Null,0,Null,0,1,0,23193,暂无信息,0,0,{千新公路},5011000019550,0.28230628432
上海国际公寓,蓬莱公园,黄浦蓬莱公园,Null,0,Null,0,1,0,Null,暂无信息,0,0,{董家渡},5011102207777,Null
世茂湖滨花园（公寓）,碧云,碧云,13,1.5,板楼,758,16,67,71148,上海世茂建设有限公司,31.2384,121.582,{明月路188弄},5011000010580,0.282283914809
向阳桥沿河,胥江,胥江,Null,0,板楼,101,3,0,12960,暂无信息,31.2985,120.614,{泰南路附近},239977475104771,0.275106423708
东沟二村,金桥,金桥,23,1.86,Null,514,31,34,37506,上海建工集团,31.2962,121.582,{东沟二村},5011000018784,0.279968486439
招商局大厦,陆家嘴,陆家嘴,20,3.6,Null,484,2,0,42040,上海招商局大厦有限公司,31.244,121.515,{陆家嘴东路161号},5011000017615,0.282269782054
红墅1858（公寓）,松江新城,松江新城,5,0.8,Null,278,20,40,29459,上海安裕置业有限公司,31.0398,121.185,{弘翔路555弄},5011000002487,0.282250091065
老沪闵路1315弄,春申,春申,Null,0,Null,1,2,0,Null,暂无信息,31.1209,121.441,{老沪闵路1315弄},5011000008509,Null
沪西别墅,中山公园,中山公园,79,0,Null,74,29,0,98926,新长宁集团开发有限公司,31.227,121.433,{愚园路1210弄},5011000010476,0.282275194713
华拓大厦,江桥,嘉定江桥,2,0,Null,85,26,0,Null,暂无信息,0,0,{曹安公路2078弄},5011000009398,Null
品欣雅苑,高东,高东,Null,0,塔楼/板楼,1870,34,0,Null,暂无信息,31.3309,121.633,{高东二路118弄},509977363955869,Null
双秀南园,康桥,康桥,12,0,Null,307,39,0,35161,上海康桥房地产开发经营有限公司,31.1245,121.572,{上南路6869弄},5011000010450,0.493402570869
控江六村,黄兴公园,黄兴公园,50,1.3,Null,825,29,10,59978,上房置业有限公司,31.2907,121.536,{控江六村},5011000000244,0.470871300634
周家牌路147弄,周家嘴路,周家嘴路,Null,0,Null,1,1,0,35641,暂无信息,31.2686,121.549,{周家牌路147弄},5011000001488,0.282285680255
万裕街78弄,董家渡,董家渡,27,0,Null,205,6,0,Null,暂无信息,31.2216,121.511,{万裕街78弄},5011000007623,Null
申润江涛苑,东外滩,东外滩,8,2.3,Null,352,17,38,64867,上海申润投资管理有限公司,31.2629,121.542,{广州路55弄},5011000004842,0.484428603903
证大宽域,源深,源深,14,2.2,板楼,259,4,40,77754,上海恒锦房地产发展有限公司,31.2399,121.546,{张杨路1500弄},5011000013903,0.446318034112
墅外金柳湾,康桥,康桥,6,1.29,Null,384,29,48,33917,上海日扬房地产有限公司,31.1501,121.625,{川周公路2828弄2-62号（双号）},5011000012720,0.28229207592
黄浦逸城,蓬莱公园,蓬莱公园,2,1.9,Null,183,2,45,64109,新凌房地产开发有限公司,31.2172,121.494,"{西藏南路1107号,陆家浜路1100号}",5011000005251,0.313106864587
浦江宝邸,浦江,浦江,8,1.1,Null,6265,138,38,27736,上海乐领置业发展有限公司,31.0672,121.545,"{召楼路2266弄,江文路330弄,江文路201弄,江文路125弄}",5011000009006,0.372936665488
东京新小岩,日本,日本,Null,0,板楼,1,1,0,Null,Null,32.4687,121.349,{日本东京都葛饰区新小岩二丁目876番地1},5010524576460052,Null
欧高路21弄,外高桥,外高桥,23,0,Null,40,4,0,22945,上海,31.3556,121.586,{欧高路21弄},5011102210209,Null
海波花苑,龙华,龙华,36,3.15,板楼,1417,94,50,53217,上海海波房地产综合开发有限公司,31.1764,121.458,"{龙华西路31弄52-73号,龙华西路81弄1-92号}",5011000009639,0.315329421215
金源佳苑,周家嘴路,周家嘴路,12,2,Null,192,17,30,53647,上海江城实业总公司,31.2836,121.538,"{源泉路118弄（一期）,源泉路79弄（二期）}",5011000013039,0.399791924176
恒业路313弄,鲁迅公园,鲁迅公园,25,0,Null,96,5,0,50652,暂无信息,31.2724,121.481,{恒业路313弄},5011000003571,0.282274717779
闵驰一路299弄,浦江,浦江,3,0,Null,315,10,0,22013,暂无信息,31.046,121.546,{闵驰一路299弄},5011000001355,0.282256898131
兴国苑,衡山路,衡山路,22,2.8,Null,69,7,35,93280,上海市住乐建设发展总公司,31.2154,121.444,{湖南路308弄1-6号},5011000017278,0.250517125339
上泰绅苑（别墅）,松江新城,松江新城,6,1.6,Null,194,195,30,31429,上海上泰绅苑置业有限公司,31.0417,121.196,{上海市松江区弘翔路58弄},5011000013990,0.282249652947
民主路6号,七宝,七宝,Null,0,板楼,13,1,0,Null,Null,31.16,121.359,{民主路6号},5010497388982029,Null
中信泰富朱家角新城（公寓）,朱家角,朱家角,8,0.7,板楼/平房,461,93,40,18491,暂无信息,31.1281,121.052,"{阁游路389弄,"" 珠湖路669弄"","" 沙淀中路100弄"","" 马家桥路299弄""}",5011000004643,0.282312426262
